ervaring,geslacht,gewichtsklasse,naam,trainingtype,500_split,2k tijd,2k datum
0.0,M,L,l16,3x2000m/5'r,119.9,420.5,2019-12-07
0.0,M,L,l16,3x2000m/5'r,123.3,420.5,2019-12-07
0.0,M,L,l9,3x2000m/5'r,109.9,402.7,2019-12-07
0.0,M,L,l9,3x2000m/5'r,109.7,402.7,2019-12-07
0.0,M,L,l9,3x2000m/5'r,107.8,402.7,2019-12-07
0.0,M,L,l10,3x2000m/5'r,108.9,411.4,2019-12-07
0.0,M,L,l10,3x2000m/5'r,110.0,411.4,2019-12-07
0.0,M,L,l10,3x2000m/5'r,113.5,411.4,2019-12-07
0.0,M,L,l11,3x2000m/5'r,111.4,421.9,2019-12-07
0.0,M,L,l11,3x2000m/5'r,113.1,421.9,2019-12-07
0.0,M,L,l11,3x2000m/5'r,113.5,421.9,2019-12-07
0.0,M,L,l12,3x2000m/5'r,113.1,420.3,2019-12-07
0.0,M,L,l12,3x2000m/5'r,115.7,420.3,2019-12-07
0.0,M,L,l12,3x2000m/5'r,117.5,420.3,2019-12-07
0.0,M,L,l13,3x2000m/5'r,112.8,419.0,2019-12-07
0.0,M,L,l13,3x2000m/5'r,115.4,419.0,2019-12-07
0.0,M,L,l13,3x2000m/5'r,116.5,419.0,2019-12-07
0.0,M,L,l14,3x2000m/5'r,116.8,420.3,2019-12-07
0.0,M,L,l14,3x2000m/5'r,118.6,420.3,2019-12-07
0.0,M,L,l14,3x2000m/5'r,118.2,420.3,2019-12-07
0.0,M,L,l15,3x2000m/5'r,116.0,421.9,2019-12-07
0.0,M,L,l15,3x2000m/5'r,119.4,421.9,2019-12-07
0.0,M,L,l16,3x2000m/5'r,115.6,420.5,2019-12-07
0.0,M,L,l16,3x2000m/5'r,115.7,420.5,2019-12-07
0.0,M,L,l16,3x2000m/5'r,118.2,420.5,2019-12-07
0.0,M,L,l9,3x2000m/5'r,103.8,402.7,2019-12-07
0.0,M,L,l9,3x2000m/5'r,120.4,402.7,2019-12-07
0.0,M,L,l9,3x2000m/5'r,113.9,402.7,2019-12-07
0.0,M,L,l10,3x2000m/5'r,108.1,411.4,2019-12-07
0.0,M,L,l10,3x2000m/5'r,109.2,411.4,2019-12-07
0.0,M,L,l10,3x2000m/5'r,109.9,411.4,2019-12-07
0.0,M,L,l11,3x2000m/5'r,108.9,421.9,2019-12-07
0.0,M,L,l11,3x2000m/5'r,110.7,421.9,2019-12-07
0.0,M,L,l11,3x2000m/5'r,110.6,421.9,2019-12-07
0.0,M,L,l12,3x2000m/5'r,108.8,420.3,2019-12-07
0.0,M,L,l12,3x2000m/5'r,115.8,420.3,2019-12-07
0.0,M,L,l12,3x2000m/5'r,114.0,420.3,2019-12-07
0.0,M,L,l13,3x2000m/5'r,109.3,419.0,2019-12-07
0.0,M,L,l13,3x2000m/5'r,116.3,419.0,2019-12-07
0.0,M,L,l13,3x2000m/5'r,116.5,419.0,2019-12-07
0.0,M,L,l14,3x2000m/5'r,113.9,420.3,2019-12-07
0.0,M,L,l14,3x2000m/5'r,116.0,420.3,2019-12-07
0.0,M,L,l14,3x2000m/5'r,120.8,420.3,2019-12-07
0.0,M,L,l15,3x2000m/5'r,113.3,421.9,2019-12-07
0.0,M,L,l15,3x2000m/5'r,117.5,421.9,2019-12-07
0.0,M,L,l15,3x2000m/5'r,116.9,421.9,2019-12-07
0.0,M,L,l16,3x2000m/5'r,111.4,420.5,2019-12-07
0.0,M,L,l16,3x2000m/5'r,114.0,420.5,2019-12-07
0.0,M,L,l16,3x2000m/5'r,117.6,420.5,2019-12-07
0.0,M,L,l9,2000m,100.7,402.7,2019-12-07
0.0,M,L,l10,2000m,104.5,411.4,2019-12-07
0.0,M,L,l11,2000m,104.9,421.9,2019-12-07
0.0,M,L,l12,2000m,107.3,420.3,2019-12-07
0.0,M,L,l13,2000m,106.4,419.0,2019-12-07
0.0,M,L,l14,2000m,107.3,420.3,2019-12-07
0.0,M,L,l15,2000m,109.0,421.9,2019-12-07
0.0,M,L,l16,2000m,107.2,420.5,2019-12-07
0.0,M,L,l9,1500m+500m,100.7,402.7,2019-12-07
0.0,M,L,l9,1500m+500m,95.0,402.7,2019-12-07
0.0,M,L,l10,1500m+500m,102.5,411.4,2019-12-07
0.0,M,L,l10,1500m+500m,98.8,411.4,2019-12-07
0.0,M,L,l12,1500m+500m,106.4,420.3,2019-12-07
0.0,M,L,l12,1500m+500m,102.1,420.3,2019-12-07
0.0,M,L,l13,1500m+500m,105.8,419.0,2019-12-07
0.0,M,L,l13,1500m+500m,96.5,419.0,2019-12-07
0.0,M,L,l14,1500m+500m,107.6,420.3,2019-12-07
0.0,M,L,l14,1500m+500m,102.4,420.3,2019-12-07
0.0,M,L,l15,1500m+500m,106.8,421.9,2019-12-07
0.0,M,L,l15,1500m+500m,101.3,421.9,2019-12-07
0.0,M,L,l16,1500m+500m,108.1,420.5,2019-12-07
0.0,M,L,l16,1500m+500m,102.5,420.5,2019-12-07
0.0,M,L,l9,HOP+3x1'r,126.5,402.7,2019-12-07
0.0,M,L,l10,HOP+3x1'r,127.9,411.4,2019-12-07
0.0,M,L,l11,HOP+3x1'r,130.3,421.9,2019-12-07
0.0,M,L,l12,HOP+3x1'r,131.8,420.3,2019-12-07
0.0,M,L,l13,HOP+3x1'r,129.9,419.0,2019-12-07
0.0,M,L,l15,HOP+3x1'r,135.6,421.9,2019-12-07
0.0,M,L,l16,HOP+3x1'r,134.9,420.5,2019-12-07
0.0,M,L,l19,1000m,112.2,449.0,2021-12-11
0.0,M,L,l22,1000m,109.0,428.3,2021-12-11
0.0,M,L,l20,3x2000m,114.7,405.5,2021-12-11
0.0,M,L,l20,3x2000m,113.8,405.5,2021-12-11
0.0,M,L,l20,3x2000m,115.0,405.5,2021-12-11
0.0,M,L,l21,3x2000m,131.4,427.7,2021-12-11
0.0,M,L,l21,3x2000m,129.6,427.7,2021-12-11
0.0,M,L,l21,3x2000m,125.3,427.7,2021-12-11
0.0,M,L,l24,3x2000m,120.4,428.3,2021-12-11
0.0,M,L,l24,3x2000m,123.6,428.3,2021-12-11
0.0,M,L,l21,3x2000m,116.9,427.7,2021-12-11
0.0,M,L,l21,3x2000m,116.1,427.7,2021-12-11
0.0,M,L,l21,3x2000m,117.3,427.7,2021-12-11
0.0,M,L,l17,3x2000m,117.8,415.6,2021-12-11
0.0,M,L,l17,3x2000m,116.6,415.6,2021-12-11
0.0,M,L,l17,3x2000m,117.7,415.6,2021-12-11
0.0,M,L,l21,3x2000m,118.8,427.7,2021-12-11
0.0,M,L,l21,3x2000m,119.7,427.7,2021-12-11
0.0,M,L,l21,3x2000m,122.9,427.7,2021-12-11
0.0,M,L,l22,3x2000m,117.0,428.3,2021-12-11
0.0,M,L,l22,3x2000m,121.4,428.3,2021-12-11
0.0,M,L,l22,3x2000m,122.6,428.3,2021-12-11
0.0,M,L,l24,3x2000m,119.8,428.3,2021-12-11
0.0,M,L,l24,3x2000m,120.9,428.3,2021-12-11
0.0,M,L,l17,3x2000m,111.7,415.6,2021-12-11
0.0,M,L,l17,3x2000m,114.0,415.6,2021-12-11
0.0,M,L,l17,3x2000m,113.8,415.6,2021-12-11
0.0,M,L,l18,3x2000m,114.2,420.5,2021-12-11
0.0,M,L,l18,3x2000m,115.1,420.5,2021-12-11
0.0,M,L,l18,3x2000m,115.0,420.5,2021-12-11
0.0,M,L,l19,3x2000m,126.3,449.0,2021-12-11
0.0,M,L,l19,3x2000m,127.6,449.0,2021-12-11
0.0,M,L,l19,3x2000m,127.9,449.0,2021-12-11
0.0,M,L,l21,3x2000m,118.9,427.7,2021-12-11
0.0,M,L,l21,3x2000m,120.7,427.7,2021-12-11
0.0,M,L,l21,3x2000m,121.3,427.7,2021-12-11
0.0,M,L,l22,3x2000m,115.7,428.3,2021-12-11
0.0,M,L,l22,3x2000m,117.4,428.3,2021-12-11
0.0,M,L,l22,3x2000m,119.2,428.3,2021-12-11
0.0,M,L,l24,3x2000m,118.9,428.3,2021-12-11
0.0,M,L,l24,3x2000m,118.8,428.3,2021-12-11
0.0,M,L,l24,3x2000m,117.9,428.3,2021-12-11
0.0,M,L,l17,3x2000m,110.3,415.6,2021-12-11
0.0,M,L,l17,3x2000m,111.9,415.6,2021-12-11
0.0,M,L,l17,3x2000m,111.5,415.6,2021-12-11
0.0,M,L,l19,3x2000m,124.9,449.0,2021-12-11
0.0,M,L,l19,3x2000m,125.1,449.0,2021-12-11
0.0,M,L,l19,3x2000m,125.1,449.0,2021-12-11
0.0,M,L,l20,3x2000m,108.9,405.5,2021-12-11
0.0,M,L,l20,3x2000m,108.2,405.5,2021-12-11
0.0,M,L,l20,3x2000m,105.7,405.5,2021-12-11
0.0,M,L,l21,3x2000m,115.1,427.7,2021-12-11
0.0,M,L,l21,3x2000m,114.6,427.7,2021-12-11
0.0,M,L,l21,3x2000m,116.3,427.7,2021-12-11
0.0,M,L,l22,3x2000m,113.9,428.3,2021-12-11
0.0,M,L,l22,3x2000m,117.2,428.3,2021-12-11
0.0,M,L,l22,3x2000m,116.5,428.3,2021-12-11
0.0,M,L,l24,3x2000m,117.2,428.3,2021-12-11
0.0,M,L,l24,3x2000m,120.4,428.3,2021-12-11
0.0,M,L,l24,3x2000m,117.8,428.3,2021-12-11
0.0,M,L,l17,3x4000m,113.9,415.6,2021-12-11
0.0,M,L,l17,3x4000m,113.7,415.6,2021-12-11
0.0,M,L,l17,3x4000m,113.4,415.6,2021-12-11
0.0,M,L,l18,3x4000m,118.0,420.5,2021-12-11
0.0,M,L,l18,3x4000m,118.0,420.5,2021-12-11
0.0,M,L,l18,3x4000m,118.0,420.5,2021-12-11
0.0,M,L,l19,3x4000m,120.0,449.0,2021-12-11
0.0,M,L,l20,3x4000m,112.1,405.5,2021-12-11
0.0,M,L,l20,3x4000m,111.6,405.5,2021-12-11
0.0,M,L,l20,3x4000m,110.5,405.5,2021-12-11
0.0,M,L,l21,3x4000m,123.6,427.7,2021-12-11
0.0,M,L,l21,3x4000m,121.1,427.7,2021-12-11
0.0,M,L,l21,3x4000m,119.1,427.7,2021-12-11
0.0,M,L,l22,3x4000m,113.9,428.3,2021-12-11
0.0,M,L,l22,3x4000m,123.8,428.3,2021-12-11
0.0,M,L,l22,3x4000m,116.5,428.3,2021-12-11
0.0,M,L,l24,3x4000m,118.0,428.3,2021-12-11
0.0,M,L,l24,3x4000m,118.2,428.3,2021-12-11
0.0,M,L,l24,3x4000m,118.7,428.3,2021-12-11
0.0,M,L,l17,3x7',116.0,415.6,2021-12-11
0.0,M,L,l17,3x7',116.8,415.6,2021-12-11
0.0,M,L,l17,3x7',114.9,415.6,2021-12-11
0.0,M,L,l18,3x7',117.2,420.5,2021-12-11
0.0,M,L,l18,3x7',123.6,420.5,2021-12-11
0.0,M,L,l18,3x7',119.0,420.5,2021-12-11
0.0,M,L,l19,3x7',127.4,449.0,2021-12-11
0.0,M,L,l19,3x7',127.9,449.0,2021-12-11
0.0,M,L,l19,3x7',122.6,449.0,2021-12-11
0.0,M,L,l20,3x7',115.6,405.5,2021-12-11
0.0,M,L,l20,3x7',115.1,405.5,2021-12-11
0.0,M,L,l20,3x7',112.8,405.5,2021-12-11
0.0,M,L,l21,3x7',121.8,427.7,2021-12-11
0.0,M,L,l21,3x7',121.7,427.7,2021-12-11
0.0,M,L,l21,3x7',119.2,427.7,2021-12-11
0.0,M,L,l22,3x7',120.1,428.3,2021-12-11
0.0,M,L,l22,3x7',119.7,428.3,2021-12-11
0.0,M,L,l22,3x7',117.4,428.3,2021-12-11
0.0,M,L,l24,3x7',120.1,428.3,2021-12-11
0.0,M,L,l24,3x7',121.9,428.3,2021-12-11
0.0,M,L,l24,3x7',121.1,428.3,2021-12-11
0.0,M,L,l17,3x7',115.0,415.6,2021-12-11
0.0,M,L,l17,3x7',114.0,415.6,2021-12-11
0.0,M,L,l17,3x7',115.1,415.6,2021-12-11
0.0,M,L,l18,3x7',111.8,420.5,2021-12-11
0.0,M,L,l18,3x7',116.8,420.5,2021-12-11
0.0,M,L,l18,3x7',118.3,420.5,2021-12-11
0.0,M,L,l19,3x7',126.3,449.0,2021-12-11
0.0,M,L,l19,3x7',125.3,449.0,2021-12-11
0.0,M,L,l19,3x7',125.1,449.0,2021-12-11
0.0,M,L,l20,3x7',111.1,405.5,2021-12-11
0.0,M,L,l20,3x7',110.0,405.5,2021-12-11
0.0,M,L,l20,3x7',112.2,405.5,2021-12-11
0.0,M,L,l21,3x7',118.1,427.7,2021-12-11
0.0,M,L,l21,3x7',117.5,427.7,2021-12-11
0.0,M,L,l21,3x7',118.3,427.7,2021-12-11
0.0,M,L,l24,3x7',116.5,428.3,2021-12-11
0.0,M,L,l24,3x7',123.2,428.3,2021-12-11
0.0,M,L,l24,3x7',121.0,428.3,2021-12-11
0.0,M,L,l17,3x7',113.5,415.6,2021-12-11
0.0,M,L,l17,3x7',114.6,415.6,2021-12-11
0.0,M,L,l17,3x7',113.8,415.6,2021-12-11
0.0,M,L,l19,3x7',123.6,449.0,2021-12-11
0.0,M,L,l19,3x7',123.2,449.0,2021-12-11
0.0,M,L,l19,3x7',124.6,449.0,2021-12-11
0.0,M,L,l20,3x7',110.6,405.5,2021-12-11
0.0,M,L,l20,3x7',111.1,405.5,2021-12-11
0.0,M,L,l20,3x7',110.8,405.5,2021-12-11
0.0,M,L,l21,3x7',120.0,427.7,2021-12-11
0.0,M,L,l21,3x7',119.2,427.7,2021-12-11
0.0,M,L,l21,3x7',119.0,427.7,2021-12-11
0.0,M,L,l22,3x7',114.6,428.3,2021-12-11
0.0,M,L,l22,3x7',119.0,428.3,2021-12-11
0.0,M,L,l22,3x7',119.3,428.3,2021-12-11
0.0,M,L,l24,3x7',115.7,428.3,2021-12-11
0.0,M,L,l24,3x7',116.7,428.3,2021-12-11
0.0,M,L,l24,3x7',123.1,428.3,2021-12-11
0.0,M,L,l17,3x7',111.9,415.6,2021-12-11
0.0,M,L,l17,3x7',113.8,415.6,2021-12-11
0.0,M,L,l17,3x7',114.0,415.6,2021-12-11
0.0,M,L,l18,3x7',111.8,420.5,2021-12-11
0.0,M,L,l18,3x7',117.8,420.5,2021-12-11
0.0,M,L,l18,3x7',118.5,420.5,2021-12-11
0.0,M,L,l19,3x7',121.7,449.0,2021-12-11
0.0,M,L,l19,3x7',122.4,449.0,2021-12-11
0.0,M,L,l19,3x7',121.7,449.0,2021-12-11
0.0,M,L,l20,3x7',110.7,405.5,2021-12-11
0.0,M,L,l20,3x7',110.3,405.5,2021-12-11
0.0,M,L,l20,3x7',111.3,405.5,2021-12-11
0.0,M,L,l21,3x7',119.0,427.7,2021-12-11
0.0,M,L,l21,3x7',118.6,427.7,2021-12-11
0.0,M,L,l21,3x7',117.2,427.7,2021-12-11
0.0,M,L,l22,3x7',112.5,428.3,2021-12-11
0.0,M,L,l22,3x7',126.1,428.3,2021-12-11
0.0,M,L,l22,3x7',117.6,428.3,2021-12-11
0.0,M,L,l24,3x7',113.6,428.3,2021-12-11
0.0,M,L,l24,3x7',126.1,428.3,2021-12-11
0.0,M,L,l24,3x7',118.8,428.3,2021-12-11
0.0,M,L,l18,3x8',113.9,420.5,2021-12-11
0.0,M,L,l18,3x8',122.2,420.5,2021-12-11
0.0,M,L,l18,3x8',118.3,420.5,2021-12-11
0.0,M,L,l20,3x8',111.1,405.5,2021-12-11
0.0,M,L,l20,3x8',111.0,405.5,2021-12-11
0.0,M,L,l20,3x8',111.9,405.5,2021-12-11
0.0,M,L,l21,3x8',117.8,427.7,2021-12-11
0.0,M,L,l21,3x8',117.6,427.7,2021-12-11
0.0,M,L,l21,3x8',119.0,427.7,2021-12-11
0.0,M,L,l22,3x8',112.4,428.3,2021-12-11
0.0,M,L,l22,3x8',119.4,428.3,2021-12-11
0.0,M,L,l22,3x8',118.2,428.3,2021-12-11
0.0,M,L,l24,3x8',118.3,428.3,2021-12-11
0.0,M,L,l24,3x8',118.3,428.3,2021-12-11
0.0,M,L,l24,3x8',124.7,428.3,2021-12-11
0.0,M,L,l17,3x8',116.8,415.6,2021-12-11
0.0,M,L,l17,3x8',117.6,415.6,2021-12-11
0.0,M,L,l17,3x8',119.2,415.6,2021-12-11
0.0,M,L,l18,3x8',116.7,420.5,2021-12-11
0.0,M,L,l18,3x8',118.9,420.5,2021-12-11
0.0,M,L,l18,3x8',124.9,420.5,2021-12-11
0.0,M,L,l19,3x8',122.1,449.0,2021-12-11
0.0,M,L,l19,3x8',120.7,449.0,2021-12-11
0.0,M,L,l19,3x8',122.6,449.0,2021-12-11
0.0,M,L,l20,3x8',111.7,405.5,2021-12-11
0.0,M,L,l20,3x8',110.7,405.5,2021-12-11
0.0,M,L,l20,3x8',112.2,405.5,2021-12-11
0.0,M,L,l21,3x8',117.9,427.7,2021-12-11
0.0,M,L,l21,3x8',118.2,427.7,2021-12-11
0.0,M,L,l21,3x8',118.6,427.7,2021-12-11
0.0,M,L,l22,3x8',116.3,428.3,2021-12-11
0.0,M,L,l22,3x8',116.0,428.3,2021-12-11
0.0,M,L,l22,3x8',116.3,428.3,2021-12-11
0.0,M,L,l24,3x8',118.9,428.3,2021-12-11
0.0,M,L,l24,3x8',121.0,428.3,2021-12-11
0.0,M,L,l24,3x8',117.9,428.3,2021-12-11
0.0,M,L,l17,3x8',113.6,415.6,2021-12-11
0.0,M,L,l17,3x8',114.7,415.6,2021-12-11
0.0,M,L,l17,3x8',115.0,415.6,2021-12-11
0.0,M,L,l18,3x8',116.3,420.5,2021-12-11
0.0,M,L,l18,3x8',116.7,420.5,2021-12-11
0.0,M,L,l18,3x8',117.9,420.5,2021-12-11
0.0,M,L,l20,3x8',110.6,405.5,2021-12-11
0.0,M,L,l20,3x8',110.6,405.5,2021-12-11
0.0,M,L,l20,3x8',109.7,405.5,2021-12-11
0.0,M,L,l21,3x8',117.9,427.7,2021-12-11
0.0,M,L,l21,3x8',119.2,427.7,2021-12-11
0.0,M,L,l21,3x8',119.0,427.7,2021-12-11
0.0,M,L,l22,3x8',117.4,428.3,2021-12-11
0.0,M,L,l22,3x8',116.7,428.3,2021-12-11
0.0,M,L,l22,3x8',114.3,428.3,2021-12-11
0.0,M,L,l24,3x8',118.3,428.3,2021-12-11
0.0,M,L,l24,3x8',118.5,428.3,2021-12-11
0.0,M,L,l24,3x8',116.3,428.3,2021-12-11
0.0,M,L,l17,5x5',111.2,415.6,2021-12-11
0.0,M,L,l19,5x5',119.9,449.0,2021-12-11
0.0,M,L,l20,5x5',108.9,405.5,2021-12-11
0.0,M,L,l21,5x5',117.5,427.7,2021-12-11
0.0,M,L,l22,5x5',116.5,428.3,2021-12-11
0.0,M,L,l17,5x5',111.4,415.6,2021-12-11
0.0,M,L,l18,5x5',113.9,420.5,2021-12-11
0.0,M,L,l19,5x5',118.5,449.0,2021-12-11
0.0,M,L,l20,5x5',106.6,405.5,2021-12-11
0.0,M,L,l21,5x5',116.4,427.7,2021-12-11
0.0,M,L,l22,5x5',115.1,428.3,2021-12-11
0.0,M,L,l24,5x5',115.0,428.3,2021-12-11
0.0,M,L,l17,5x5',110.7,415.6,2021-12-11
0.0,M,L,l18,5x5',113.4,420.5,2021-12-11
0.0,M,L,l19,5x5',116.5,449.0,2021-12-11
0.0,M,L,l20,5x5',106.0,405.5,2021-12-11
0.0,M,L,l21,5x5',115.2,427.7,2021-12-11
0.0,M,L,l22,5x5',113.5,428.3,2021-12-11
0.0,M,L,l24,5x5',114.2,428.3,2021-12-11
0.0,M,L,l17,1000m+500m,103.2,415.6,2021-12-11
0.0,M,L,l17,1000m+500m,102.1,415.6,2021-12-11
0.0,M,L,l19,1000m+500m,117.5,449.0,2021-12-11
0.0,M,L,l19,1000m+500m,110.1,449.0,2021-12-11
0.0,M,L,l20,1000m+500m,101.7,405.5,2021-12-11
0.0,M,L,l20,1000m+500m,97.4,405.5,2021-12-11
0.0,M,L,l21,1000m+500m,106.9,427.7,2021-12-11
0.0,M,L,l21,1000m+500m,105.8,427.7,2021-12-11
0.0,M,L,l22,1000m+500m,104.9,428.3,2021-12-11
0.0,M,L,l22,1000m+500m,105.3,428.3,2021-12-11
0.0,M,L,l24,1000m+500m,110.7,428.3,2021-12-11
0.0,M,L,l24,1000m+500m,102.1,428.3,2021-12-11
0.0,M,L,l17,1500m+500m,105.4,415.6,2021-12-11
0.0,M,L,l17,1500m+500m,102.5,415.6,2021-12-11
0.0,M,L,l18,1500m+500m,107.6,420.5,2021-12-11
0.0,M,L,l18,1500m+500m,104.7,420.5,2021-12-11
0.0,M,L,l19,1500m+500m,116.3,449.0,2021-12-11
0.0,M,L,l19,1500m+500m,112.8,449.0,2021-12-11
0.0,M,L,l20,1500m+500m,101.7,405.5,2021-12-11
0.0,M,L,l20,1500m+500m,99.3,405.5,2021-12-11
0.0,M,L,l21,1500m+500m,107.6,427.7,2021-12-11
0.0,M,L,l21,1500m+500m,105.8,427.7,2021-12-11
0.0,M,L,l22,1500m+500m,107.2,428.3,2021-12-11
0.0,M,L,l22,1500m+500m,101.3,428.3,2021-12-11
0.0,M,L,l24,1500m+500m,110.0,428.3,2021-12-11
0.0,M,L,l24,1500m+500m,105.8,428.3,2021-12-11
0.0,M,L,l26,3x10'/5'r,123.1,439.7,2023-12-16
0.0,M,L,l26,3x10'/5'r,123.5,439.7,2023-12-16
0.0,M,L,l26,3x10'/5'r,121.9,439.7,2023-12-16
0.0,M,L,l27,3x10'/5'r,117.7,429.2,2023-12-16
0.0,M,L,l27,3x10'/5'r,118.6,429.2,2023-12-16
0.0,M,L,l27,3x10'/5'r,119.4,429.2,2023-12-16
0.0,M,L,l29,3x10'/5'r,122.5,431.6,2023-12-16
0.0,M,L,l29,3x10'/5'r,122.4,431.6,2023-12-16
0.0,M,L,l29,3x10'/5'r,123.0,431.6,2023-12-16
0.0,M,L,l30,3x10'/5'r,115.7,420.8,2023-12-16
0.0,M,L,l30,3x10'/5'r,118.0,420.8,2023-12-16
0.0,M,L,l30,3x10'/5'r,120.3,420.8,2023-12-16
0.0,M,L,l26,3x10'/5'r,122.1,439.7,2023-12-16
0.0,M,L,l26,3x10'/5'r,119.8,439.7,2023-12-16
0.0,M,L,l26,3x10'/5'r,119.6,439.7,2023-12-16
0.0,M,L,l28,3x10'/5'r,129.0,432.4,2023-12-16
0.0,M,L,l28,3x10'/5'r,123.3,432.4,2023-12-16
0.0,M,L,l28,3x10'/5'r,119.2,432.4,2023-12-16
0.0,M,L,l29,3x10'/5'r,119.7,431.6,2023-12-16
0.0,M,L,l29,3x10'/5'r,118.8,431.6,2023-12-16
0.0,M,L,l29,3x10'/5'r,119.0,431.6,2023-12-16
0.0,M,L,l26,3x10'/5'r,118.7,439.7,2023-12-16
0.0,M,L,l26,3x10'/5'r,119.5,439.7,2023-12-16
0.0,M,L,l26,3x10'/5'r,119.9,439.7,2023-12-16
0.0,M,L,l27,3x10'/5'r,117.5,429.2,2023-12-16
0.0,M,L,l27,3x10'/5'r,118.0,429.2,2023-12-16
0.0,M,L,l27,3x10'/5'r,127.0,429.2,2023-12-16
0.0,M,L,l28,3x10'/5'r,119.3,432.4,2023-12-16
0.0,M,L,l28,3x10'/5'r,118.3,432.4,2023-12-16
0.0,M,L,l28,3x10'/5'r,120.7,432.4,2023-12-16
0.0,M,L,l29,3x10'/5'r,118.3,431.6,2023-12-16
0.0,M,L,l29,3x10'/5'r,118.8,431.6,2023-12-16
0.0,M,L,l29,3x10'/5'r,118.8,431.6,2023-12-16
0.0,M,L,l30,3x10'/5'r,118.9,420.8,2023-12-16
0.0,M,L,l30,3x10'/5'r,119.6,420.8,2023-12-16
0.0,M,L,l30,3x10'/5'r,121.8,420.8,2023-12-16
0.0,M,L,l31,3x10'/5'r,120.2,431.6,2023-12-16
0.0,M,L,l31,3x10'/5'r,119.3,431.6,2023-12-16
0.0,M,L,l31,3x10'/5'r,118.4,431.6,2023-12-16
0.0,M,L,l26,3x10'/5'r,116.5,439.7,2023-12-16
0.0,M,L,l26,3x10'/5'r,118.3,439.7,2023-12-16
0.0,M,L,l26,3x10'/5'r,120.5,439.7,2023-12-16
0.0,M,L,l27,3x10'/5'r,116.1,429.2,2023-12-16
0.0,M,L,l27,3x10'/5'r,118.0,429.2,2023-12-16
0.0,M,L,l28,3x10'/5'r,114.4,432.4,2023-12-16
0.0,M,L,l28,3x10'/5'r,120.0,432.4,2023-12-16
0.0,M,L,l28,3x10'/5'r,119.9,432.4,2023-12-16
0.0,M,L,l29,3x10'/5'r,115.6,431.6,2023-12-16
0.0,M,L,l29,3x10'/5'r,116.7,431.6,2023-12-16
0.0,M,L,l29,3x10'/5'r,117.3,431.6,2023-12-16
0.0,M,L,l30,3x10'/5'r,114.3,420.8,2023-12-16
0.0,M,L,l30,3x10'/5'r,113.7,420.8,2023-12-16
0.0,M,L,l30,3x10'/5'r,115.2,420.8,2023-12-16
0.0,M,L,l31,3x10'/5'r,114.1,431.6,2023-12-16
0.0,M,L,l31,3x10'/5'r,116.0,431.6,2023-12-16
0.0,M,L,l31,3x10'/5'r,115.3,431.6,2023-12-16
0.0,M,L,l26,3x10'/5'r,115.6,439.7,2023-12-16
0.0,M,L,l26,3x10'/5'r,118.2,439.7,2023-12-16
0.0,M,L,l26,3x10'/5'r,120.0,439.7,2023-12-16
0.0,M,L,l28,3x10'/5'r,116.8,432.4,2023-12-16
0.0,M,L,l28,3x10'/5'r,116.4,432.4,2023-12-16
0.0,M,L,l28,3x10'/5'r,115.5,432.4,2023-12-16
0.0,M,L,l29,3x10'/5'r,115.3,431.6,2023-12-16
0.0,M,L,l29,3x10'/5'r,117.8,431.6,2023-12-16
0.0,M,L,l29,3x10'/5'r,117.9,431.6,2023-12-16
0.0,M,L,l30,3x10'/5'r,114.0,420.8,2023-12-16
0.0,M,L,l30,3x10'/5'r,113.6,420.8,2023-12-16
0.0,M,L,l30,3x10'/5'r,114.3,420.8,2023-12-16
0.0,M,L,l31,3x10'/5'r,113.3,431.6,2023-12-16
0.0,M,L,l31,3x10'/5'r,112.2,431.6,2023-12-16
0.0,M,L,l25,3x5x1'/1'r /5'r,99.2,416.9,2023-12-16
0.0,M,L,l25,3x5x1'/1'r /5'r,103.3,416.9,2023-12-16
0.0,M,L,l25,3x5x1'/1'r /5'r,103.7,416.9,2023-12-16
0.0,M,L,l26,3x5x1'/1'r /5'r,106.0,439.7,2023-12-16
0.0,M,L,l26,3x5x1'/1'r /5'r,105.6,439.7,2023-12-16
0.0,M,L,l26,3x5x1'/1'r /5'r,103.6,439.7,2023-12-16
0.0,M,L,l27,3x5x1'/1'r /5'r,103.8,429.2,2023-12-16
0.0,M,L,l27,3x5x1'/1'r /5'r,104.9,429.2,2023-12-16
0.0,M,L,l27,3x5x1'/1'r /5'r,104.8,429.2,2023-12-16
0.0,M,L,l28,3x5x1'/1'r /5'r,104.8,432.4,2023-12-16
0.0,M,L,l28,3x5x1'/1'r /5'r,106.7,432.4,2023-12-16
0.0,M,L,l28,3x5x1'/1'r /5'r,106.5,432.4,2023-12-16
0.0,M,L,l29,3x5x1'/1'r /5'r,103.2,431.6,2023-12-16
0.0,M,L,l29,3x5x1'/1'r /5'r,104.4,431.6,2023-12-16
0.0,M,L,l29,3x5x1'/1'r /5'r,104.3,431.6,2023-12-16
0.0,M,L,l30,3x5x1'/1'r /5'r,101.0,420.8,2023-12-16
0.0,M,L,l30,3x5x1'/1'r /5'r,102.1,420.8,2023-12-16
0.0,M,L,l30,3x5x1'/1'r /5'r,101.4,420.8,2023-12-16
0.0,M,L,l31,3x5x1'/1'r /5'r,98.8,431.6,2023-12-16
0.0,M,L,l31,3x5x1'/1'r /5'r,102.1,431.6,2023-12-16
0.0,M,L,l31,3x5x1'/1'r /5'r,103.7,431.6,2023-12-16
